Pixel_X,Pixel_Y,Latitude,Longitude,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12,Red_NIR_Ratio,SWIR_Ratio,Visible_SWIR_Ratio,Red_SWIR_Index,Mn_Score,Mn_Class
10,9,22.0109,80.211,0.105985,0.288738,0.195775,0.151865,0.265193,0.133935,0.293745,0.10624,0.399691,0.147116,0.110202,0.268973,0.271435,1.429459,0.990928,0.643293,-0.278271,11.746356,LOW
11,9,22.0109,80.2111,0.041506,0.231756,0.144492,0.081083,0.022419,0.054088,0.376486,0.394203,0.398507,0.034077,0.115905,0.49779,0.115588,0.205689,4.306605,0.36776,-0.719858,19.319006,LOW
12,9,22.0109,80.2112,0.212083,0.082989,0.079565,0.151212,0.093657,0.266681,0.096401,0.304319,0.362812,0.259963,0.049752,0.369161,0.070093,0.496887,5.266691,0.525385,-0.418831,26.625254,LOW
13,9,22.0109,80.2113,0.131765,0.195444,0.302784,0.06859,0.203951,0.37117,0.1429,0.160866,0.480538,0.221982,0.176495,0.279473,0.394828,0.426381,0.707837,0.550755,-0.605874,4.396885,LOW
14,9,22.0109,80.2114,0.241352,0.115577,0.284813,0.328367,0.101558,0.3844,0.256035,0.330212,0.333468,0.174241,0.012142,0.208185,0.341687,0.994413,0.609284,1.115132,0.22399,10.961369,LOW
15,9,22.0109,80.2115,0.053262,0.249708,0.114482,0.042426,0.148547,0.398489,0.083867,0.151719,0.409347,0.066723,0.171909,0.389317,0.480017,0.279635,0.811049,0.180492,-0.803467,2.416222,LOW
16,9,22.0109,80.2116,0.225119,0.200117,0.130218,0.030011,0.062177,0.057911,0.23428,0.486972,0.243131,0.228398,0.012136,0.408385,0.36598,0.061628,1.115868,0.206917,-0.863087,2.719731,LOW
17,9,22.0109,80.2117,0.102696,0.224225,0.272687,0.027379,0.227495,0.377653,0.434093,0.097644,0.275906,0.23508,0.190304,0.286959,0.383788,0.280399,0.7477,0.447361,-0.825798,2.887523,LOW
18,9,22.0109,80.2118,0.074347,0.100159,0.17044,0.206798,0.181454,0.335666,0.225509,0.266323,0.045465,0.084732,0.192397,0.394316,0.023017,0.776493,17.131628,0.903926,-0.31195,85.130312,HIGH
19,9,22.0109,80.2119,0.171138,0.026157,0.251135,0.17924,0.293022,0.405044,0.050737,0.456107,0.250478,0.044782,0.12299,0.262673,0.163249,0.392978,1.609038,1.010455,-0.1888,11.211662,LOW
20,9,22.0109,80.212,0.026943,0.135681,0.322669,0.138523,0.086162,0.06857,0.332819,0.133864,0.085068,0.240409,0.186156,0.099881,0.370878,1.034803,0.269309,0.979677,0.162085,8.938223,LOW
21,9,22.0109,80.2121,0.140858,0.220738,0.29619,0.12346,0.079402,0.200628,0.228011,0.471049,0.265456,0.272382,0.02673,0.288331,0.491196,0.262096,0.586999,0.538339,-0.400376,3.662992,LOW
22,9,22.0109,80.2122,0.128929,0.275473,0.21721,0.090767,0.064213,0.126117,0.25412,0.471213,0.13279,0.161322,0.157694,0.26123,0.478412,0.192624,0.546034,0.416387,-0.484274,2.500835,LOW
23,9,22.0109,80.2123,0.031156,0.106241,0.280036,0.185175,0.361925,0.065955,0.330838,0.208554,0.033956,0.059996,0.104278,0.449651,0.069629,0.887901,6.457769,0.895878,-0.416611,35.214928,MEDIUM
24,9,22.0109,80.2124,0.119862,0.148502,0.081197,0.03717,0.287037,0.297007,0.094505,0.245155,0.280989,0.200419,0.077418,0.147307,0.495154,0.151617,0.297498,0.184239,-0.597027,0.063264,LOW
25,9,22.0109,80.2125,0.090131,0.26685,0.298189,0.32573,0.352999,0.301323,0.091031,0.151997,0.308498,0.153097,0.098907,0.461481,0.24632,2.143006,1.873497,0.881489,-0.172445,20.312088,LOW
26,9,22.0109,80.2126,0.077189,0.090299,0.102132,0.314035,0.086375,0.379223,0.31269,0.173784,0.499887,0.162317,0.05875,0.438943,0.282639,1.807041,1.553015,0.576741,-0.165886,16.298996,LOW
27,9,22.0109,80.2127,0.233968,0.210719,0.15958,0.140355,0.132403,0.441025,0.170796,0.271491,0.482627,0.134549,0.134048,0.291315,0.422115,0.516978,0.690131,0.420413,-0.349711,5.132518,LOW
28,9,22.0109,80.2128,0.157608,0.267341,0.220938,0.267162,0.303492,0.150839,0.272039,0.259205,0.305711,0.03701,0.137352,0.15028,0.109246,1.030697,1.375609,1.880733,0.279996,17.297677,LOW
29,9,22.0109,80.2129,0.055456,0.196504,0.127102,0.121222,0.126127,0.068742,0.413314,0.109947,0.336839,0.127296,0.037715,0.135731,0.109012,1.102543,1.245105,1.01463,-0.056467,13.26052,LOW
30,9,22.0109,80.213,0.19414,0.052384,0.292849,0.077595,0.148357,0.237721,0.07379,0.462213,0.416081,0.106688,0.126013,0.431617,0.385109,0.167878,1.120766,0.453573,-0.695234,4.537959,LOW
31,9,22.0109,80.2131,0.105,0.20264,0.216135,0.050064,0.177432,0.438596,0.355187,0.395033,0.343288,0.237402,0.164293,0.162933,0.491334,0.126734,0.331614,0.406867,-0.529907,1.012991,LOW
32,9,22.0109,80.2132,0.157736,0.031647,0.333406,0.193152,0.200756,0.431475,0.319677,0.15204,0.031755,0.279945,0.125026,0.441123,0.462743,1.270402,0.953278,0.582562,-0.390951,10.280861,LOW
33,9,22.0109,80.2133,0.107385,0.098891,0.112058,0.044041,0.073065,0.143256,0.358551,0.410505,0.256776,0.12304,0.017161,0.212284,0.368679,0.107285,0.575795,0.268691,-0.656365,1.239676,LOW
34,9,22.0109,80.2134,0.166866,0.267619,0.251132,0.293947,0.377242,0.135005,0.10243,0.075994,0.356155,0.219686,0.098432,0.290778,0.32477,3.868038,0.895336,0.885518,0.005419,24.385675,LOW
35,9,22.0109,80.2135,0.176846,0.219998,0.070837,0.278506,0.250353,0.236987,0.113158,0.079016,0.257888,0.088956,0.145544,0.28314,0.199078,3.524697,1.422261,0.724449,-0.008252,24.700487,LOW
36,9,22.0109,80.2136,0.085213,0.080231,0.076612,0.334017,0.361635,0.385304,0.188651,0.380274,0.304296,0.05507,0.040631,0.395408,0.149085,0.878359,2.652227,0.75415,-0.084163,17.909807,LOW
37,9,22.0109,80.2137,0.211143,0.213671,0.190154,0.331414,0.249085,0.362721,0.428195,0.416993,0.493988,0.030535,0.096149,0.374011,0.078905,0.794773,4.74002,1.151578,-0.060385,28.631898,LOW
38,9,22.0109,80.2138,0.16217,0.180607,0.317296,0.155923,0.073996,0.143946,0.048485,0.21464,0.192421,0.16635,0.191285,0.342376,0.237044,0.726442,1.444356,0.816711,-0.374178,10.817666,LOW
39,9,22.0109,80.2139,0.159212,0.246526,0.175862,0.286526,0.392756,0.197197,0.094992,0.327161,0.081927,0.25979,0.093917,0.135571,0.15871,0.875797,0.854208,1.571251,0.357632,13.398959,LOW
0,10,22.011,80.21,0.070141,0.208191,0.20412,0.231353,0.304126,0.14252,0.020079,0.451974,0.193696,0.105108,0.161419,0.165209,0.453579,0.511873,0.364233,0.703752,0.166795,6.081435,LOW
1,10,22.011,80.2101,0.078411,0.251134,0.333757,0.086614,0.344908,0.445271,0.157004,0.340259,0.088023,0.24088,0.16536,0.063061,0.367469,0.254554,0.17161,0.976404,0.157359,4.793554,LOW
2,10,22.011,80.2102,0.110937,0.224298,0.087184,0.192095,0.278789,0.022997,0.114756,0.540904,0.10282,0.216178,0.074359,0.490453,0.187295,0.355136,2.618613,0.412069,-0.437125,13.122668,LOW
3,10,22.011,80.2103,0.027791,0.043148,0.297649,0.106133,0.028384,0.174731,0.298715,0.04705,0.391071,0.194197,0.15034,0.38878,0.168867,2.255764,2.302292,0.724081,-0.571105,21.11373,LOW
4,10,22.011,80.2104,0.032588,0.152698,0.2723,0.066695,0.383113,0.429055,0.232596,0.417316,0.358606,0.189294,0.036405,0.374951,0.217784,0.159818,1.721661,0.571916,-0.697973,7.681396,LOW
5,10,22.011,80.2105,0.172417,0.037137,0.239988,0.270503,0.041333,0.299909,0.190885,0.24798,0.191822,0.086852,0.061902,0.298482,0.107794,1.090826,2.769,1.256514,-0.049173,21.135693,LOW
6,10,22.011,80.2106,0.09279,0.100029,0.14521,0.228232,0.041839,0.080955,0.108218,0.250002,0.373652,0.266959,0.132158,0.480512,0.471665,0.912922,1.018758,0.392198,-0.355954,8.424673,LOW
7,10,22.011,80.2107,0.185656,0.098657,0.305796,0.134466,0.156933,0.033965,0.111217,0.396602,0.4957,0.193473,0.039891,0.038002,0.156263,0.339045,0.24319,2.2663,0.559319,10.818426,LOW
8,10,22.011,80.2108,0.03721,0.151086,0.340019,0.221242,0.149809,0.415312,0.219605,0.541118,0.481259,0.299633,0.194034,0.220792,0.429079,0.408861,0.514572,0.863651,0.001018,6.285124,LOW
9,10,22.011,80.2109,0.19023,0.112192,0.147164,0.091762,0.221075,0.302177,0.108768,0.16693,0.291795,0.201312,0.189444,0.484147,0.384857,0.549702,1.257992,0.274943,-0.681332,6.458223,LOW
10,10,22.011,80.211,0.069261,0.085039,0.157631,0.195673,0.252401,0.430536,0.130989,0.066551,0.242165,0.062502,0.051401,0.353954,0.436522,2.940182,0.810852,0.44695,-0.28798,17.345645,LOW
11,10,22.011,80.2111,0.219997,0.260797,0.262909,0.13452,0.332667,0.390179,0.259048,0.465853,0.300181,0.199783,0.108973,0.132505,0.167008,0.288761,0.793401,1.326916,0.007548,8.499568,LOW
12,10,22.011,80.2112,0.228502,0.035195,0.193083,0.050002,0.393637,0.087834,0.275519,0.158984,0.286697,0.066971,0.118328,0.178634,0.24264,0.314507,0.736212,0.577021,-0.56261,4.222592,LOW
13,10,22.011,80.2113,0.178542,0.149617,0.088185,0.299767,0.318671,0.174475,0.338858,0.217121,0.156359,0.140629,0.161183,0.369746,0.366772,1.380646,1.008111,0.526739,-0.104522,11.776853,LOW
14,10,22.011,80.2114,0.110686,0.200343,0.313709,0.330162,0.369082,0.282517,0.26615,0.161426,0.393898,0.143146,0.058224,0.259674,0.41333,2.04528,0.628248,0.956712,0.119505,15.15897,LOW
15,10,22.011,80.2115,0.025899,0.073328,0.242961,0.143361,0.382022,0.149815,0.30427,0.047152,0.404639,0.069391,0.19052,0.464758,0.299271,3.040371,1.552968,0.505638,-0.52851,20.729195,LOW
16,10,22.011,80.2116,0.195056,0.148092,0.165549,0.112509,0.259402,0.182989,0.338894,0.08464,0.305668,0.255197,0.033421,0.123817,0.122462,1.329272,1.011061,1.129038,-0.047848,13.611055,LOW
17,10,22.011,80.2117,0.149448,0.115752,0.155969,0.049046,0.130934,0.43109,0.063501,0.069642,0.297812,0.057889,0.160378,0.139817,0.358675,0.704256,0.389816,0.411271,-0.480619,4.164001,LOW
18,10,22.011,80.2118,0.038927,0.261465,0.228048,0.181866,0.08107,0.317478,0.052215,0.036794,0.433093,0.230444,0.060559,0.435138,0.490851,4.942779,0.886499,0.442677,-0.410487,26.700909,LOW
19,10,22.011,80.2119,0.15127,0.03415,0.121994,0.267115,0.049199,0.412363,0.274534,0.116562,0.087823,0.166065,0.178562,0.078274,0.168574,2.291625,0.464326,1.576313,0.546751,18.820516,LOW
20,10,22.011,80.212,0.021416,0.037015,0.22437,0.106871,0.266761,0.154393,0.040014,0.377035,0.106033,0.219805,0.042547,0.202733,0.050985,0.283452,3.976335,1.305545,-0.309628,22.351064,LOW
21,10,22.011,80.2121,0.123817,0.151729,0.058558,0.340846,0.37064,0.403996,0.041846,0.277403,0.251192,0.155172,0.099038,0.087662,0.246682,1.228702,0.355364,1.194588,0.59085,12.265436,LOW
22,10,22.011,80.2122,0.161049,0.218209,0.149166,0.226807,0.28873,0.154684,0.09206,0.045773,0.344351,0.061434,0.03596,0.445743,0.401285,4.955047,1.110789,0.443873,-0.325531,28.080433,LOW
23,10,22.011,80.2123,0.204611,0.264518,0.286551,0.326744,0.240338,0.298543,0.330791,0.476094,0.469241,0.192615,0.140424,0.126019,0.41098,0.686302,0.306629,1.142079,0.443335,8.865899,LOW
24,10,22.011,80.2124,0.086839,0.162006,0.065821,0.324004,0.359941,0.321381,0.155982,0.529567,0.353747,0.185745,0.086561,0.262198,0.496381,0.611828,0.52822,0.513889,0.105435,6.534059,LOW
25,10,22.011,80.2125,0.07337,0.290137,0.251196,0.237918,0.27485,0.114031,0.020327,0.495685,0.217322,0.12576,0.175435,0.152985,0.216027,0.479978,0.708178,1.325468,0.217273,9.648474,LOW
26,10,22.011,80.2126,0.096152,0.207835,0.255613,0.095697,0.201983,0.255636,0.258313,0.17204,0.081115,0.085273,0.193189,0.186238,0.488143,0.556248,0.381522,0.520938,-0.32114,4.272525,LOW
27,10,22.011,80.2127,0.033615,0.286761,0.264574,0.232451,0.333623,0.427933,0.128549,0.177332,0.139002,0.088172,0.172309,0.264403,0.425011,1.310821,0.622109,0.720938,-0.064309,10.371247,LOW
28,10,22.011,80.2128,0.234245,0.25944,0.03072,0.131402,0.314317,0.348027,0.137625,0.353441,0.17975,0.039165,0.064215,0.038738,0.440985,0.37178,0.087845,0.337949,0.544633,4.16481,LOW
29,10,22.011,80.2129,0.222546,0.270715,0.29272,0.186914,0.372583,0.12558,0.306976,0.419683,0.48493,0.134212,0.158418,0.262239,0.243049,0.44537,1.078954,0.949228,-0.167704,8.84462,LOW
30,10,22.011,80.213,0.158491,0.028597,0.1058,0.149283,0.327305,0.095295,0.222255,0.362988,0.4649,0.270872,0.10567,0.032146,0.181606,0.411262,0.177011,1.193365,0.645635,7.760372,LOW
31,10,22.011,80.2131,0.037155,0.2665,0.077265,0.025225,0.143215,0.026232,0.037458,0.207937,0.346099,0.192076,0.084446,0.135134,0.282121,0.121309,0.478993,0.245629,-0.685397,0.688292,LOW
32,10,22.011,80.2132,0.039234,0.204127,0.05428,0.150187,0.378768,0.392774,0.187008,0.509058,0.44363,0.034085,0.08215,0.476393,0.026352,0.29503,18.078343,0.406702,-0.520613,85.105259,HIGH
33,10,22.011,80.2133,0.234379,0.059961,0.216924,0.043171,0.210091,0.071508,0.180544,0.411674,0.477596,0.169614,0.076151,0.408059,0.326776,0.104867,1.248744,0.353951,-0.808652,4.176369,LOW
34,10,22.011,80.2134,0.04875,0.043417,0.25687,0.326337,0.031484,0.048112,0.361686,0.399754,0.403988,0.297038,0.048258,0.378321,0.103422,0.816344,3.658048,1.21062,-0.073772,23.798934,LOW
35,10,22.011,80.2135,0.053504,0.052987,0.230455,0.109603,0.290094,0.128245,0.068129,0.258215,0.29038,0.192842,0.068584,0.173668,0.126973,0.424464,1.36775,1.131111,-0.226161,10.487766,LOW
36,10,22.011,80.2136,0.200658,0.157013,0.324669,0.02932,0.190417,0.024228,0.265088,0.150038,0.451443,0.099856,0.161092,0.247245,0.205711,0.195418,1.201906,0.78151,-0.78797,5.783686,LOW
37,10,22.011,80.2137,0.089352,0.03897,0.147452,0.158588,0.209453,0.139278,0.030743,0.394226,0.280918,0.057974,0.012185,0.169879,0.252433,0.402276,0.672966,0.724678,-0.034374,6.452012,LOW
38,10,22.011,80.2138,0.114657,0.13672,0.054176,0.258651,0.319452,0.035065,0.406529,0.062291,0.043436,0.206732,0.171521,0.39305,0.365615,4.152294,1.075039,0.412339,-0.206228,24.420437,LOW
39,10,22.011,80.2139,0.114305,0.065455,0.116251,0.334462,0.237855,0.18334,0.110037,0.165765,0.263896,0.052927,0.174014,0.278797,0.281409,2.017695,0.990719,0.80455,0.090769,16.164485,LOW
0,11,22.0111,80.21,0.181015,0.03237,0.085185,0.1542,0.16115,0.355152,0.355918,0.03968,0.396803,0.053997,0.183506,0.065892,0.377555,3.886086,0.174524,0.539827,0.401229,21.244838,LOW
1,11,22.0111,80.2101,0.128636,0.050511,0.257898,0.140956,0.090721,0.359792,0.327377,0.084518,0.304354,0.104085,0.010546,0.071831,0.238182,1.66777,0.30158,1.286569,0.324854,13.528967,LOW
2,11,22.0111,80.2102,0.206807,0.044625,0.275295,0.047606,0.261751,0.288064,0.397989,0.482753,0.365234,0.099145,0.198129,0.35394,0.163899,0.098613,2.159501,0.623553,-0.762889,9.407156,LOW
3,11,22.0111,80.2103,0.134066,0.272161,0.178465,0.347459,0.247995,0.100106,0.181671,0.471783,0.447604,0.289965,0.100559,0.095886,0.329197,0.736481,0.291274,1.237228,0.567442,9.715188,LOW
4,11,22.0111,80.2104,0.086806,0.204483,0.10665,0.033461,0.027698,0.432068,0.205099,0.120477,0.067545,0.2062,0.172986,0.22452,0.108901,0.277739,2.061678,0.420224,-0.740592,9.222349,LOW
5,11,22.0111,80.2105,0.064753,0.19881,0.170474,0.032239,0.148513,0.262369,0.379057,0.157125,0.061231,0.122406,0.133534,0.456502,0.165834,0.205183,2.752772,0.32573,-0.868072,11.430366,LOW
6,11,22.0111,80.2106,0.193653,0.294415,0.240835,0.024919,0.317923,0.0509,0.16297,0.223718,0.297495,0.282493,0.046923,0.327084,0.356535,0.111387,0.917397,0.388746,-0.858415,2.605339,LOW
7,11,22.0111,80.2107,0.070487,0.176406,0.076093,0.245914,0.365759,0.307285,0.083429,0.04647,0.226672,0.255906,0.02278,0.246522,0.289817,5.291924,0.850613,0.600381,-0.001234,29.944413,LOW
8,11,22.0111,80.2108,0.160049,0.281312,0.192841,0.108361,0.278679,0.442631,0.28558,0.177951,0.209922,0.29258,0.118303,0.105194,0.081491,0.608939,1.290865,1.613429,0.014833,13.255309,LOW
9,11,22.0111,80.2109,0.158323,0.202892,0.098177,0.300032,0.318588,0.416994,0.142163,0.043189,0.150459,0.229584,0.013613,0.404086,0.364553,6.946945,1.108442,0.51807,-0.147779,38.20427,MEDIUM
10,11,22.0111,80.211,0.241547,0.14527,0.272911,0.268368,0.192393,0.161532,0.165297,0.179848,0.443949,0.048988,0.178044,0.075057,0.30667,1.49219,0.244748,1.417971,0.562891,13.594103,LOW
11,11,22.0111,80.2111,0.040613,0.215771,0.193501,0.282416,0.106378,0.078522,0.242558,0.139795,0.48043,0.172986,0.117713,0.163094,0.496715,2.020219,0.328345,0.721294,0.267833,13.361682,LOW
12,11,22.0111,80.2112,0.06773,0.140885,0.180533,0.074523,0.170218,0.418907,0.215679,0.489528,0.236236,0.13196,0.179029,0.226368,0.165042,0.152235,1.371577,0.651636,-0.50465,6.857238,LOW
13,11,22.0111,80.2113,0.172157,0.073886,0.190086,0.245309,0.153049,0.237817,0.33498,0.154734,0.260941,0.232502,0.155019,0.372307,0.086998,1.585365,4.279506,0.947944,-0.205625,29.089378,LOW
14,11,22.0111,80.2114,0.096107,0.035488,0.133495,0.339253,0.293099,0.401367,0.423297,0.185503,0.207089,0.024363,0.177749,0.045598,0.250942,1.828829,0.181708,1.59421,0.763035,16.055336,LOW
15,11,22.0111,80.2115,0.049574,0.278683,0.301938,0.296611,0.210689,0.345549,0.379468,0.304192,0.087985,0.224066,0.138175,0.060033,0.132405,0.975078,0.453403,3.110354,0.663346,17.755134,LOW
16,11,22.0111,80.2116,0.225935,0.122755,0.027302,0.087065,0.280917,0.324812,0.176781,0.332999,0.31036,0.269366,0.172994,0.445399,0.355917,0.261458,1.251412,0.142725,-0.672972,4.687344,LOW
17,11,22.0111,80.2117,0.18824,0.254558,0.10833,0.039247,0.310736,0.414068,0.323856,0.295416,0.224817,0.275851,0.042782,0.27697,0.468319,0.132852,0.591413,0.198013,-0.751774,0.913368,LOW
18,11,22.0111,80.2118,0.071187,0.141524,0.123236,0.185212,0.181583,0.411283,0.128713,0.245629,0.440967,0.116282,0.110447,0.377558,0.250124,0.75403,1.509483,0.491408,-0.341785,10.336422,LOW
19,11,22.0111,80.2119,0.041898,0.038787,0.079997,0.090817,0.062155,0.447664,0.238652,0.164933,0.069687,0.082659,0.040907,0.252854,0.067426,0.550633,3.750068,0.533327,-0.471486,19.621038,LOW
20,11,22.0111,80.212,0.213755,0.175787,0.246701,0.026172,0.337676,0.1309,0.096082,0.132672,0.339028,0.244404,0.020396,0.146369,0.39571,0.197266,0.369889,0.503381,-0.696632,1.303913,LOW
21,11,22.0111,80.2121,0.151091,0.044772,0.028497,0.076548,0.348402,0.372853,0.407296,0.343376,0.060059,0.237964,0.023186,0.087185,0.324542,0.222929,0.26864,0.255134,-0.064962,2.148679,LOW
22,11,22.0111,80.2122,0.233803,0.223281,0.221465,0.14437,0.13268,0.035539,0.145288,0.419961,0.316571,0.151639,0.080945,0.067473,0.159221,0.34377,0.423767,1.613781,0.362992,9.032534,LOW
23,11,22.0111,80.2123,0.138952,0.129702,0.264593,0.240522,0.178276,0.408625,0.16572,0.15932,0.341553,0.229542,0.140064,0.116853,0.322767,1.509683,0.362035,1.148981,0.34605,12.706738,LOW
24,11,22.0111,80.2124,0.073102,0.243863,0.111077,0.074282,0.24296,0.302772,0.406681,0.529546,0.158174,0.218157,0.08672,0.22919,0.410916,0.140276,0.557753,0.289577,-0.510449,1.831617,LOW
25,11,22.0111,80.2125,0.050719,0.048999,0.110657,0.091819,0.041813,0.290023,0.263504,0.545635,0.102879,0.035273,0.07331,0.216051,0.307457,0.168279,0.702701,0.386769,-0.40352,3.281707,LOW
26,11,22.0111,80.2126,0.11612,0.027404,0.170465,0.081605,0.142304,0.064913,0.345405,0.062199,0.17667,0.270479,0.181523,0.147438,0.089598,1.312002,1.645548,1.063427,-0.287423,15.552569,LOW
27,11,22.0111,80.2127,0.177324,0.054442,0.131754,0.282742,0.347161,0.175809,0.391107,0.246535,0.197748,0.111882,0.141547,0.490488,0.281176,1.146862,1.744414,0.537146,-0.268673,13.653903,LOW
28,11,22.0111,80.2128,0.020989,0.283757,0.108977,0.088385,0.187398,0.091445,0.047141,0.536701,0.430949,0.026815,0.030429,0.396403,0.04822,0.164683,8.220669,0.443886,-0.635365,37.995238,MEDIUM
29,11,22.0111,80.2129,0.110931,0.096855,0.233473,0.058184,0.294182,0.41973,0.267537,0.247809,0.138855,0.220077,0.090477,0.346081,0.202864,0.234793,1.705981,0.531305,-0.712151,7.788232,LOW
30,11,22.0111,80.213,0.112881,0.184877,0.110518,0.298514,0.104395,0.295042,0.420474,0.447439,0.261433,0.263018,0.125954,0.089616,0.28904,0.667162,0.310046,1.08022,0.538218,8.895424,LOW
31,11,22.0111,80.2131,0.174333,0.129266,0.249305,0.252539,0.397227,0.050296,0.022949,0.143486,0.478624,0.225957,0.155913,0.462252,0.125754,1.760034,3.675841,0.853468,-0.29339,26.506284,LOW
32,11,22.0111,80.2132,0.064841,0.080533,0.141451,0.065541,0.343717,0.188225,0.237507,0.17701,0.337817,0.295951,0.081376,0.310454,0.341959,0.370268,0.90787,0.317272,-0.651372,4.199491,LOW
33,11,22.0111,80.2133,0.221496,0.064537,0.298105,0.117286,0.247935,0.050043,0.107355,0.409376,0.397269,0.229884,0.121716,0.275495,0.322268,0.286498,0.854863,0.694909,-0.402793,5.516642,LOW
34,11,22.0111,80.2134,0.09477,0.186296,0.332645,0.331618,0.372027,0.326499,0.223445,0.208109,0.032635,0.130345,0.123553,0.423693,0.32511,1.593482,1.303231,0.887101,-0.121902,15.233294,LOW
35,11,22.0111,80.2135,0.210166,0.149922,0.263606,0.086445,0.370324,0.321557,0.167217,0.233141,0.224377,0.166693,0.165126,0.314898,0.135959,0.370784,2.316123,0.776412,-0.569221,12.503232,LOW
36,11,22.0111,80.2136,0.210353,0.288624,0.135771,0.286272,0.262322,0.030445,0.115415,0.148364,0.053147,0.033943,0.039328,0.064893,0.167131,1.929528,0.388278,1.818957,0.630411,17.785343,LOW
37,11,22.0111,80.2137,0.223522,0.252254,0.21872,0.182942,0.315465,0.188454,0.157441,0.038062,0.354686,0.249943,0.049142,0.352783,0.34705,4.806394,1.016518,0.573939,-0.317031,27.374013,LOW
38,11,22.0111,80.2138,0.079531,0.249557,0.27667,0.277207,0.352016,0.049742,0.240952,0.39447,0.488175,0.135823,0.016214,0.223316,0.445945,0.702733,0.50077,0.827594,0.107669,7.820146,LOW
39,11,22.0111,80.2139,0.213169,0.038519,0.139387,0.123933,0.319961,0.306986,0.148604,0.289043,0.054903,0.13979,0.114898,0.171556,0.03487,0.42877,4.919844,1.275609,-0.161169,27.831001,LOW
0,12,22.0112,80.21,0.073017,0.146438,0.200002,0.151339,0.306267,0.186377,0.12059,0.125144,0.341976,0.200632,0.057959,0.402387,0.445653,1.209317,0.902916,0.414298,-0.45338,9.036253,LOW
1,12,22.0112,80.2101,0.111872,0.020923,0.061168,0.061315,0.215955,0.12342,0.073991,0.511479,0.319254,0.124431,0.128185,0.334574,0.185491,0.119878,1.803724,0.235516,-0.690241,6.850899,LOW
2,12,22.0112,80.2102,0.060867,0.257667,0.18052,0.247241,0.2576,0.081087,0.0938,0.045023,0.112679,0.186924,0.181859,0.440917,0.328981,5.491406,1.340249,0.555608,-0.28144,32.161385,MEDIUM
3,12,22.0112,80.2103,0.13135,0.091702,0.15585,0.336801,0.194123,0.361255,0.320783,0.422521,0.464072,0.263375,0.056604,0.034857,0.093619,0.797124,0.37233,3.834576,0.812424,19.271575,LOW
